Ticker,Nom,SUB_IND_GICS,IND_GICS,REGION_NAME,CUR_MKT_CAP,CURR_ENTP_VAL,NET_INCOME_FIRM,SALES_REV_TURN,NET_REV,GROSS_PROFIT,EBIT,EBITDA,NET_DEBT,CURRENT_EV_TO_T12M_EBIT,CURRENT_EV_TO_T12M_EBITDA,PX_TO_SALES_RATIO,TRAIL_12M_NET_SALES,CURRENT_EV_TO_12M_SALES,PE_RATIO,NUM_OF_EMPLOYEES,SUSTAIN_GROWTH_RT,PROF_MARGIN,Unnamed: 23
MAA,Mid-America Apartment Communities Inc,Residential REITs,Real Estate,United States,23695660587.0,28450.60689,,1778.082,,,464.868,999.283,4492.639,61.20147415,28.47102061,13.25179016,1778.082,16.00072825,73.0365828,,2.905661216,30.02060647,
TWLO,Twilio Inc,Internet Services & Infrastructure,Information Technology,United States,22920966158.0,18837.70116,,2841.839,,1390.713,-915.584,-596.206,-4083.265,,,7.759403219,2841.839,6.628701048,,7867.0,,-33.42553889,
SHOO,Steven Madden Ltd,Footwear,Consumer Discretionary,United States,3040313584.0,2896.048584,,1866.142,,767.497,243.597,295.347,-152.705,11.68854971,9.805579824,1.591825552,1866.142,1.551890791,14.9772786,3500.0,19.76382796,10.21776478,
TSCO,Tractor Supply Co,Specialty Stores,Consumer Discretionary,United States,25546320219.0,28587.58422,1017.84164,12731.105,,4477.153,1306.698,1977.764,3041.264,20.35889092,14.45449721,2.041826176,12731.105,2.245491198,26.19584971,22000.0,37.22592988,7.832108839,
POLY,Plantronics Inc,Communications Equipment,Information Technology,United States,1033965288.0,2395.268288,,1727.607,,776.551,12.618,177.485,1814.558,127.9318639,13.96617176,0.587183231,1735.995,1.379766813,,8200.0,,-3.318520937,
MED,Medifast Inc,Personal Products,Consumer Staples,United States,1920578206.0,1843.577206,164.2063173,1526.087,,1127.597,216.241,228.653,-77.001,8.507513265,8.062772873,1.27606245,1526.087,1.208042009,11.97912163,984.0,47.02674087,10.74846978,
CPRT,Copart Inc,Diversified Support Services,Industrials,United States,27670810773.0,26849.70777,953.3967978,2692.511,,1343.091,1136.426,1287.812,-530.191,20.54206216,18.35370453,8.732419683,3160.132,8.496388054,26.78011623,8600.0,31.01466232,34.7814735,
DAKT,Daktronics Inc,Electronic Equipment & Instruments,Information Technology,United States,179592110.2,144.6741102,11.15524395,482.033,,120.583,17.108,36.426,-77.59,26.29960192,6.80051284,0.315794431,565.65,0.255766128,230.3744341,2117.0,,2.266649794,
ALB,Albemarle Corp,Specialty Chemicals,Materials,United States,21008072393.0,24065.27339,171.6002572,3327.957,,997.971,798.434,1094.772,2876.86,29.94855329,21.9819957,6.246829356,3327.957,7.231245293,45.41437518,6000.0,,3.716153784,
IDEX,Ideanomics Inc,Construction Machinery & Heavy Trucks,Industrials,United States,412079656.9,114.3906569,,26.759,,2.057,-86.879,-80.043,-158.007,,,3.219974641,104.042,1.099466147,,110.0,,-367.039127,
TBI,TrueBlue Inc,Human Resource & Employment Services,Industrials,United States,956311314.8,973.4393148,61.634,2173.622,,560.32,68.442,112.5,17.128,13.56367768,8.652793909,0.444275057,2173.622,0.447842042,16.09856615,6400.0,13.25096183,2.835543623,
CRDF,Cardiff Oncology Inc,Biotechnology,Health Care,United States,92458440.24,-44.63755977,,0.359,,,-28.855,-28.062,-137.702,,,233.5417696,0.359,,,23.0,,-7880.501393,
DAR,Darling Ingredients Inc,Agricultural Products,Consumer Staples,United States,12039052546.0,13658.83455,700.5886896,4741.369,,1241.984,884.47,1248.906,1552.957,15.34766873,10.93663938,2.579603933,4741.369,2.880778641,19.23106208,9900.0,21.08951283,13.72839785,
SCSC,ScanSource Inc,Technology Distributors,Information Technology,United States,844036849.0,1026.886849,16.26124456,3150.806,,350.716,61.483,100.246,101.29,9.742590163,7.285365578,0.254509992,3304.229,0.310779564,10.55813175,2200.0,11.32350427,0.342610748,
GEF/B,Greif Inc,Metal & Glass Containers,Materials,United States,2888483429.0,5439.983429,,5556.1,,1093.0,585.2,890.0,2394.5,9.097964021,6.061262874,0.476513297,5973.9,0.910625124,9.372640601,16000.0,-122.5466092,7.031910873,
FHB,First Hawaiian Inc,Regional Banks,Financials,United States,3637105678.0,,,734.227,715.475,,,,-1192.665,,,4.984637217,734.227,,13.45443869,2000.0,4.101915277,37.14106013,
MGNI,Magnite Inc,Advertising,Communication Services,United States,1410027792.0,1988.878792,,468.413,,266.751,-81.07,121.616,578.851,,16.35375931,2.912922157,468.413,4.24599401,613.6664468,876.0,0.01029809,0.013876643,
EXP,Eagle Materials Inc,Construction Materials,Materials,United States,5313470382.0,6170.991382,374.4953748,1622.642,,408.355,410.817,546.661,785.883,13.54966625,10.47427321,3.095326971,1791.707,3.444196725,15.28409091,2200.0,26.59135751,20.91921693,
AMRX,Amneal Pharmaceuticals Inc,Pharmaceuticals,Health Care,United States,1248380411.0,3900.186411,,2093.669,,768.973,152.716,401.179,2628.266,24.82912939,9.721810989,0.294497546,2093.669,1.862847666,8.362419742,7000.0,,0.507434556,
COUR,Coursera Inc,Education Services,Consumer Discretionary,United States,2457616558.0,1655.736558,,415.287,,249.469,-143.063,-121.643,-801.88,,,3.790647489,415.287,3.986969391,,,,-34.967384,
HIW,Highwoods Properties Inc,Office REITs,Real Estate,United States,4621575887.0,7550.264887,,768.007,,,231.763,491.018,2765.763,32.57752483,15.37675785,5.980109079,768.007,9.830984466,33.55002111,348.0,7.599681624,40.79090425,
CALM,Cal-Maine Foods Inc,Packaged Foods & Meats,Consumer Staples,United States,2163858770.0,2080.57077,,1348.987,,160.661,-26.264,34.142,-167.132,,212.8678913,1.507416145,1431.485,1.453435258,,3636.0,-0.754086341,0.15270718,
SSD,Simpson Manufacturing Co Inc,Building Products,Industrials,United States,5007898740.0,4752.60374,267.0786569,1573.217,,755.03,367.793,421.974,-255.295,12.83795385,11.26278809,3.180996238,1573.217,3.020946087,18.86150115,3971.0,20.80735563,16.93644297,
APPH,AppHarvest Inc,Agricultural Products,Consumer Staples,United States,498245581.9,455.8165819,,9.05,,-32.888,-200.034,-189.24,-42.429,,,51.39931481,9.05,50.36647314,,,,-1836.309392,
ESS,Essex Property Trust Inc,Residential REITs,Real Estate,United States,21895124071.0,28441.27807,,1440.556,,,387.002,905.142,6328.583,73.8588696,31.42189631,15.14637843,1440.556,19.74326446,60.24137566,1757.0,0.001737895,33.91426644,
GEO,GEO Group Inc/The,Security & Alarm Services,Industrials,United States,660370009.5,3215.24001,124.4775177,2256.612,,,288.083,463.28,2556.065,10.94541434,6.940165795,0.287527845,2256.612,1.424808522,8.444873878,15800.0,,3.430718263,
MATW,Matthews International Corp,Diversified Support Services,Industrials,United States,1067035069.0,1913.359069,11.78889873,1671.03,,541.832,42.034,197.179,800.631,45.0838612,10.50707334,0.621995922,1722.952,1.110512115,198.7377607,11000.0,,0.174144091,
VRE,Veris Residential Inc,Office REITs,Real Estate,United States,1553403369.0,4617.076369,,329.317,,,-35.952,84.284,2785.999,217.6223779,35.10764317,5.517151495,281.179,16.42041678,,256.0,,-36.14814905,
TK,Teekay Corp,Oil & Gas Storage & Transportation,Energy,Bermuda,309791980.1,3098.46598,122.4267615,682.508,,-49.728,-185.353,-79.269,871.241,,,0.258186557,1201.407,4.53982368,,,-0.687026615,1.143722857,
O,Realty Income Corp,Retail REITs,Real Estate,United States,38418096328.0,54184.71533,,2080.463,,,745.663,1643.498,15689.793,72.66649321,32.9691398,12.97552138,2083.98,26.04454649,44.2456791,371.0,-181.2403334,17.27769251,
IMAX,IMAX Corp,Movies & Entertainment,Communication Services,Canada,1002220543.0,1127.602543,-28.51085892,254.883,,134.406,10.984,67.779,51.093,96.40100391,16.63645883,3.965982449,254.883,4.424000591,,665.0,-6.022072031,-8.760490107,
NSIT,Insight Enterprises Inc,Technology Distributors,Information Technology,United States,3634470579.0,3971.345579,249.7219249,9436.113,,1447.557,332.061,412.321,336.875,11.86848956,9.631684001,0.386326288,9436.113,0.420866683,17.57929359,11624.0,15.38369284,2.324527059,
NWBI,Northwest Bancshares Inc,Regional Banks,Financials,United States,1819022887.0,,,561.397,534.151,,,,-829.811,,,3.225583129,561.397,,13.47089373,2332.0,1.647505337,28.89126857,
VECO,Veeco Instruments Inc,Semiconductor Equipment,Information Technology,United States,1367641881.0,1410.422881,,583.277,,242.274,56.71,89.368,42.781,24.28826634,15.7821914,2.263722254,583.276,2.418101315,44.36156317,1091.0,6.15577741,4.464088246,
ANDE,Andersons Inc/The,Food Distributors,Consumer Staples,United States,1495291457.0,2699.563457,134.4983112,12612.05,,592.697,160.624,362.898,968.993,16.69285227,7.438904202,0.115317732,12690.981,0.214046365,15.35253209,2371.0,8.404945905,0.824497207,
SLGN,Silgan Holdings Inc,Metal & Glass Containers,Materials,United States,4871299303.0,8274.437303,442.5752081,5677.105,,918.416,576.113,913.173,3403.138,14.09446148,9.061193556,0.858000413,5677.141,1.457509999,12.88721494,15600.0,20.86414425,6.325072374,
AZTA,Azenta Inc,Semiconductor Equipment,Information Technology,United States,5711593934.0,5591.657934,,513.703,,243.809,-31.089,41.874,-130.737,94.49997353,43.23257435,6.451706063,878.526,6.364817813,70.67543793,2800.0,-15.75089073,21.55856594,
ACIW,ACI Worldwide Inc,Application Software,Information Technology,United States,3629107742.0,4627.654742,160.6831398,1370.598,,731.727,209.897,355.659,998.547,21.85422851,13.01149343,2.700388374,1370.598,3.376376401,27.12642333,3610.0,10.42607126,9.32374044,
RCII,Rent-A-Center Inc/TX,Computer & Electronics Retail,Consumer Discretionary,United States,1515562874.0,3381.468874,184.1604873,4583.451,,2235.012,280.539,568.085,1865.906,11.57336621,5.952399507,0.319610629,4583.451,0.737756087,7.721509355,14290.0,-18.31998396,2.944069872,
NATI,National Instruments Corp,Electronic Equipment & Instruments,Information Technology,United States,4933837032.0,5066.336032,92.57457712,1469.681,,1048.718,118.165,238.74,132.499,42.2282856,21.22114447,3.364447643,1469.681,3.44723517,42.45862236,7000.0,0.838823522,6.077169127,
LGF/A,Lions Gate Entertainment Corp,Movies & Entertainment,Communication Services,United States,3273635219.0,6318.035219,,3271.5,,1545.6,170.6,404.2,3022.0,85.72639374,24.93305138,0.956863559,3550.8,1.779327255,75.90028577,1466.0,,-0.577716644,
IART,Integra LifeSciences Holdings Corp,Health Care Equipment,Health Care,United States,5441596936.0,6579.435936,208.7650209,1542.448,,944.64,197.23,337.366,1137.839,32.49360585,19.50236816,3.600006939,1542.448,4.265580387,45.46507476,3800.0,10.56827405,10.96147163,
IBOC,International Bancshares Corp,Regional Banks,Financials,United States,2787912044.0,,,620.429,593.598,,,,-2198.79,,,4.491987874,620.429,,10.98265736,2101.0,11.31943335,42.77676138,
HLIT,Harmonic Inc,Communications Equipment,Information Technology,United States,908733141.6,952.5251416,,507.149,,259.742,18.809,39.412,43.792,45.33552875,24.16840408,1.755026262,507.149,1.878195839,85.80328157,1267.0,4.775372997,2.613433133,
WAB,Westinghouse Air Brake Technologies Corp,Construction Machinery & Heavy Trucks,Industrials,United States,16624229028.0,20565.22903,693.6919946,7822.0,,2369.0,876.0,1506.0,3903.0,23.28893521,13.65553056,2.152135342,7822.4,2.629152266,28.35139462,25000.0,4.683210637,7.13372539,
RWT,Redwood Trust Inc,Mortgage REITs,Financials,United States,1293018924.0,13935.24592,,968.73,541.981,,764.84,785.624,12642.227,41.10073702,17.73780578,1.256593267,968.715,14.38506697,4.605109801,298.0,9.954879589,32.99299082,
LSI,Life Storage Inc,Specialized REITs,Real Estate,United States,10923915250.0,13789.79325,,788.565,,,332.438,482.057,2632.203,41.36888746,28.60614668,13.00735663,788.564,17.48719922,41.30696164,2241.0,0.393965122,31.61654398,
NAT,Nordic American Tankers Ltd,Oil & Gas Storage & Transportation,Energy,Norway,376278524.9,662.4975249,81.47378234,67.496,,-68.532,-92.558,-24.206,286.219,,,4.661669686,67.496,9.815359798,,20.0,,-176.9334479,
POOL,Pool Corp,Distributors,Consumer Discretionary,United States,17765950276.0,19169.40828,,5295.584,,1617.092,832.784,934.065,1403.458,22.85894722,20.5225635,3.348157047,5295.583,3.619885602,27.852505,5500.0,53.50995391,12.28616145,
MD,MEDNAX Inc,Health Care Services,Health Care,United States,2044211909.0,2623.138909,185.842299,1911.191,,,202.918,254.972,578.722,12.74846851,10.28794891,1.053910661,1911.191,1.372515311,17.23406351,2275.0,15.93263146,6.852480992,
CENX,Century Aluminum Co,Aluminum,Materials,United States,2083729995.0,2530.429995,,2212.5,,124.2,66.0,153.9,446.7,38.33984841,16.44204025,0.931343347,2212.5,1.143697173,,2078.0,-35.36345776,-7.552542373,
AEIS,Advanced Energy Industries Inc,Electronic Equipment & Instruments,Information Technology,United States,2985695270.0,2848.24827,,1455.954,,532.322,151.681,204.574,-138.092,18.16401225,13.92282631,2.075611312,1455.954,1.956276277,19.8441665,10000.0,14.45862272,9.254138524,
FLYW,Flywire Corp,Data Processing & Outsourced Services,Information Technology,United States,2474980100.0,2051.7831,,201.149,,,-15.815,-9.021,-79.7,,,5.851286904,201.149,10.20031469,,,,-13.89964653,
PHAT,Phathom Pharmaceuticals Inc,Pharmaceuticals,Health Care,United States,390066726.6,298.1487266,,0.0,,0.0,-135.08,-133.859,-91.918,,,,0.0,,,,,,
HMPT,Home Point Capital Inc,Thrifts & Mortgage Finance,Financials,United States,449278588.6,6288.678589,,1244.8,1075.4,,407.9,889.037,5839.4,26.36762511,,0.387797955,1154.148,5.05195902,19.16906297,3500.0,40.6376281,13.35957584,
CSGS,CSG Systems International Inc,Data Processing & Outsourced Services,Information Technology,United States,2047009220.0,2285.02922,82.77014904,1046.487,,503.276,124.186,220.522,234.385,17.89616803,10.36191047,1.921242301,1046.487,2.183523751,24.64563094,5200.0,9.120848031,6.911791546,
VMW,VMware Inc,Systems Software,Information Technology,United States,45457420320.0,55422.42032,2039.971223,12851.0,,10580.0,2387.0,3497.0,9965.0,22.90691437,15.84856172,3.543329169,12851.0,4.312693201,27.06767615,34000.0,21.6565959,14.162322,
TTEC,TTEC Holdings Inc,Data Processing & Outsourced Services,Information Technology,United States,3698904352.0,4518.573352,150.3935852,2273.062,,568.953,217.192,361.539,747.541,20.17772357,12.498163,1.62377119,2273.062,1.9878795,24.10819409,65000.0,5.328555557,6.201766604,
THG,Hanover Insurance Group Inc/The,Property & Casualty Insurance,Financials,United States,5049459059.0,5600.159059,446.0930558,5227.8,,,,,550.7,10.08492537,,0.98008266,5231.6,1.071226722,16.05982449,4400.0,10.99924981,8.009105169,
ROAD,Construction Partners Inc,Construction & Engineering,Industrials,United States,1378254143.0,1637.619143,21.87714967,910.739,,119.936,30.101,82.382,170.043,58.50003747,18.38100797,1.349370505,1004.774,1.629838295,60.81684124,2960.0,4.394774915,2.215453604,
SWM,Schweitzer-Mauduit International Inc,Paper Products,Materials,United States,913212795.1,2134.812795,,1440.0,,330.3,83.3,184.4,1221.6,25.24226177,11.5770759,0.621324246,1440.0,1.482508885,13.98927146,5100.0,9.799826424,6.173611111,
HOPE,Hope Bancorp Inc,Regional Banks,Financials,United States,2009510298.0,,,610.126,556.364,,,,362.6,,,3.353079989,610.126,,9.996199617,1476.0,6.651408264,36.76945309,
HAFC,Hanmi Financial Corp,Regional Banks,Financials,United States,763794699.4,,,257.171,235.546,,,,-206.747,,,2.968802517,257.172,,8.115104763,591.0,13.23593034,41.89287867,
ATRS,Antares Pharma Inc,Pharmaceuticals,Health Care,United States,661713685.9,614.2966859,,183.982,,115.701,65.933,18.42,-47.417,9.240394499,,3.578838209,183.982,3.338895576,41.86667354,185.0,31.39588908,25.15952648,
HUBG,Hub Group Inc,Air Freight & Logistics,Industrials,United States,2715668781.0,2878.167781,176.9001856,4232.383,,599.64,238.457,381.102,162.499,12.01996657,7.552224289,0.618408199,4232.383,0.680034813,17.00449719,4700.0,13.7276007,4.051476438,
STRA,Strategic Education Inc,Education Services,Consumer Discretionary,United States,1452409308.0,1485.069308,57.67597897,1131.686,,523.425,73.912,229.03,32.66,18.43792867,6.484169357,1.250207679,1131.686,1.312262684,13.32427332,3742.0,1.075219708,4.867692982,
MASI,Masimo Corp,Health Care Equipment,Health Care,United States,7501915495.0,6789.326495,229.9441233,1239.153,,808.347,275.822,319.642,-712.589,24.53738846,21.240408,6.032544034,1239.153,5.479005817,32.23930654,2000.0,15.52767922,18.5325783,
HIBB,Hibbett Inc,Specialty Stores,Consumer Discretionary,United States,623383580.2,889.6015802,74.69285967,1691.184,,646.407,228.166,263.993,266.218,3.756007708,3.369792306,0.404634821,1691.185,0.52602294,4.220574691,3600.0,51.07691586,10.30715759,
AMSF,AMERISAFE Inc,Property & Casualty Insurance,Financials,United States,925795421.7,855.2664217,,315.934,,,,,-70.529,10.76497403,,2.92544655,315.934,2.707104717,17.01541615,371.0,-35.74308967,20.81320782,
MFA,MFA Financial Inc,Mortgage REITs,Financials,United States,1793713131.0,8142.799131,,362.302,,,239.289,,6074.086,34.02914104,,5.476874556,343.104,22.47517025,6.185460927,298.0,-4.833728893,90.7723391,
TGI,Triumph Group Inc,Aerospace & Defense,Industrials,United States,1480675843.0,2863.059843,,1869.719,,393.453,-326.151,-209.841,1423.656,148.5914388,33.75692507,0.927296652,1540.124,1.858980084,28.47933272,6692.0,,-24.11645814,
VMEO,Vimeo Inc,Interactive Media & Services,Communication Services,United States,1771629117.0,1463.737117,,391.678,,289.141,-61.016,-54.247,-307.892,,,4.333712806,391.678,3.737093012,,1219.0,,-13.4720357,
HLX,Helix Energy Solutions Group Inc,Oil & Gas Equipment & Services,Energy,United States,724823301.7,882.2553017,,674.728,,15.393,-48.687,152.16,157.432,,5.798207819,1.06305423,674.728,1.307571794,,1327.0,,-9.120415931,
WTFC,Wintrust Financial Corp,Regional Banks,Financials,United States,5344272378.0,,,1861.604,1711.077,,,,-4033.515,,,2.85846461,1861.604,,12.30171314,5239.0,9.083279681,27.243134,
ADC,Agree Realty Corp,Retail REITs,Real Estate,United States,4505231655.0,6324.239655,,339.323,,,175.158,270.887,1642.379,36.10591383,23.34641255,12.44333831,339.324,18.63781605,35.60180328,49.0,2.046257244,36.0343979,
FORR,Forrester Research Inc,Research & Consulting Services,Industrials,United States,982370250.0,1001.12225,28.00423524,494.315,,292.5,38.642,78.139,18.752,23.78584778,12.81206888,2.000710231,494.315,2.025271841,40.10626805,1781.0,12.75120421,5.025944995,
VSAT,Viasat Inc,Communications Equipment,Information Technology,United States,3642283238.0,6067.614238,24.5024529,2256.107,,691.823,58.233,521.067,1913.432,104.2169361,11.39040959,1.319568459,2681.713,2.262588964,67.90926441,5800.0,,0.163600397,
LAD,Lithia Motors Inc,Automotive Retail,Consumer Discretionary,United States,9502099570.0,14374.29957,1137.540827,22831.7,,4259.0,1667.9,1841.9,4835.4,8.578598454,7.80406079,0.407191798,22831.7,0.629576403,8.096332757,21500.0,28.0257032,4.643105857,
PLCE,Children's Place Inc/The,Apparel Retail,Consumer Discretionary,United States,750408700.3,1146.4827,200.7287547,1915.364,,794.74,275.648,334.065,396.074,3.85977076,3.431915047,0.397848684,1915.364,0.598571708,3.983609335,13300.0,117.4041631,9.772085097,
BJRI,BJ's Restaurants Inc,Restaurants,Consumer Discretionary,United States,616442146.5,1103.171146,,1087.038,,129.632,-16.507,114.053,486.729,,9.672443044,0.562091955,1087.038,1.014841382,,17000.0,,-0.331727134,
OLLI,Ollie's Bargain Outlet Holdings Inc,General Merchandise Stores,Consumer Discretionary,United States,2414534693.0,2604.066693,,1808.821,,723.366,277.5,377.808,-59.956,11.23173571,7.527444384,1.408385147,1767.623,1.47320254,14.24125392,4400.0,14.03411058,13.4173586,
NSP,Insperity Inc,Human Resource & Employment Services,Industrials,United States,3571460946.0,3416.655946,129.5778591,4973.07,,820.102,173.329,229.176,-154.805,19.39049814,14.90843695,0.721946034,4973.07,0.687031541,29.2037629,3600.0,,2.495038276,
KRC,Kilroy Realty Corp,Office REITs,Real Estate,United States,8541282734.0,12571.31573,,955.04,,,282.667,590.11,3780.223,44.88681542,21.30334299,8.921403106,955.04,13.16313006,48.79961503,244.0,-3.252256662,65.77148601,
SKYW,SkyWest Inc,Airlines,Industrials,United States,1266530333.0,3752.498333,203.3951804,2713.491,,,275.867,799.404,2485.968,13.13078383,4.694120036,0.465214483,2713.491,1.382904286,,15205.0,5.078670379,4.124207525,
SPTN,SpartanNash Co,Food Distributors,Consumer Staples,United States,1090582326.0,1800.186326,84.10530939,8931.039,,1403.879,112.2,258.965,709.604,13.97454414,6.951465743,0.120125857,8931.039,0.201565162,17.65650116,10100.0,6.562132576,0.82578298,
UMPQ,Umpqua Holdings Corp,Regional Banks,Financials,United States,4445179166.0,,,1318.361,1275.965,,,,-1786.496,,,3.409060068,1318.361,,10.39882454,4000.0,7.427373727,32.93977499,
CXW,CoreCivic Inc,Security & Alarm Services,Industrials,United States,1082562885.0,2454.256885,-109.4949366,1862.616,,525.551,189.37,324.108,1371.694,12.96011451,7.572342815,0.580759764,1862.616,1.317639752,8.65133394,10348.0,-3.756987431,-2.786188887,
OSIS,OSI Systems Inc,Electronic Equipment & Instruments,Information Technology,United States,1434653609.0,1749.611609,,1146.902,,419.918,115.371,168.61,220.47,14.56965516,10.22572668,1.242589498,1171.923,1.492940756,17.1232627,6778.0,13.82962516,6.456436557,
OZK,Bank OZK,Regional Banks,Financials,United States,5762168619.0,,,1186.845,1105.258,,,,-807.073,,,4.80716062,1186.845,,10.07922886,2542.0,9.997195021,52.38604923,
NGVC,Natural Grocers by Vitamin Cottage Inc,Food Retail,Consumer Staples,United States,382443779.4,755.3827794,22.37480761,1055.516,,292.188,28.327,113.26,377.839,21.4908754,6.644349266,0.357478601,1067.759,0.707446886,14.04150826,3218.0,13.79685907,1.949852016,
JBLU,JetBlue Airways Corp,Airlines,Industrials,United States,4069629593.0,6029.629593,,6037.0,,,-80.0,615.0,1960.0,,9.804275761,0.669815001,6038.0,0.998779128,,22000.0,,-3.014742422,
